2020-02-19/16:26:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:27:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:41		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:41		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:41		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:41		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:41		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:41		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:41		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:41		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:41		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:42		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:43		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:44		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
